"PPP1R9A","HGNC:14946","chr7:94536906-94925727","chr7:94907236-95296415","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14946","2012-04-04T14:29:23+00:00"
"PPP2R1A","HGNC:9302","chr19:52693305-52732771","chr19:52190052-52229518","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9302","2023-12-06T17:52:07+00:00"
"PPP2R5D","HGNC:9312","chr6:42952308-42980080","chr6:42984570-43012342","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9312","2021-05-26T16:13:52+00:00"
"PPT1","HGNC:9325","chr1:40537133-40562924","chr1:40071461-40097252","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9325","2016-08-22T17:51:38+00:00"
"PQBP1","HGNC:9330","chrX:48755213-48760420","chrX:48897930-48903143","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9330","2020-04-09T19:32:14+00:00"
"PRCD","HGNC:32528","chr17:74523668-74541458","chr17:76527586-76553580","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:32528","2016-08-22T17:51:39+00:00"
"PRDM6","HGNC:9350","chr5:122424936-122529960","chr5:123089241-123194266","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9350","2017-12-14T17:45:09+00:00"
"PREPL","HGNC:30228","chr2:44544746-44589001","chr2:44317607-44361862","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30228","2012-03-21T14:38:43+00:00"
"PRF1","HGNC:9360","chr10:72357104-72362497","chr10:70597348-70602741","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9360","2025-07-09T16:21:45+00:00"
"PRG4","HGNC:9364","chr1:186265405-186283699","chr1:186296273-186314567","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9364","2016-08-22T17:51:39+00:00"
"PRKAG2","HGNC:9386","chr7:151253213-151574200","chr7:151556127-151877115","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9386","2015-11-05T23:57:45+00:00"
"PRKAR1A","HGNC:9388","chr17:66409764-66547457","chr17:68413623-68551316","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9388","2024-10-09T16:50:46+00:00"
"PRKCSH","HGNC:9411","chr19:11546456-11561783","chr19:11435635-11450968","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9411","2025-07-08T16:46:20+00:00"
"PRKD1","HGNC:9407","chr14:30045685-30397053","chr14:29576479-29927847","No Evidence for Haploinsufficiency","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9407","2025-04-08T16:15:08+00:00"
"PRKN","HGNC:8607","chr6:161768449-163148798","chr6:161347417-162727766","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:8607","2018-05-15T13:43:46+00:00"
"PRODH","HGNC:9453","chr22:18900294-18924066","chr22:18912781-18936553","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9453","2022-11-08T17:14:17+00:00"
"PROP1","HGNC:9455","chr5:177419236-177423243","chr5:177992235-177996242","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9455","2016-08-22T17:51:41+00:00"
"PRPS1","HGNC:9462","chrX:106871740-106894256","chrX:107628510-107651026","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9462","2012-05-17T19:10:54+00:00"
"PRR12","HGNC:29217","chr19:50094439-50129696","chr19:49591182-49626439","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29217","2023-11-29T17:41:51+00:00"
"PRRT2","HGNC:30500","chr16:29823514-29827202","chr16:29812193-29815881","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30500","2025-10-28T20:47:06+00:00"
"PRSS1","HGNC:9475","chr7:142457323-142460923","chr7:142749472-142753072","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9475","2026-05-13T01:13:44+00:00"
"PSAT1","HGNC:19129","chr9:80912041-80945009","chr9:78297125-78330093","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19129","2016-08-22T17:51:42+00:00"
"PSD3","HGNC:19093","chr8:18384813-18871213","chr8:18527303-19084805","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19093","2016-12-07T19:50:24+00:00"
"PSORS1C2","HGNC:17199","chr6:31105311-31106843","chr6:31137534-31139066","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17199","2021-02-02T20:38:57+00:00"
"PSPH","HGNC:9577","chr7:56078757-56119137","chr7:56011064-56051444","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9577","2016-08-22T17:51:43+00:00"
"PTCH1","HGNC:9585","chr9:98205262-98279253","chr9:95442980-95516971","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9585","2020-07-01T16:12:20+00:00"
"PTCHD1","HGNC:26392","chrX:23352966-23422491","chrX:23334396-23404374","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26392","2018-02-28T17:09:01+00:00"
"PTEN","HGNC:9588","chr10:89623382-89731687","chr10:87863625-87971930","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9588","2020-06-24T16:14:33+00:00"
"PTH1R","HGNC:9608","chr3:46919211-46945289","chr3:46877721-46903799","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9608","2024-06-28T12:22:23+00:00"
"PTHLH","HGNC:9607","chr12:28111017-28125666","chr12:27958084-27972733","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9607","2023-01-25T18:07:31+00:00"
"PTPN11","HGNC:9644","chr12:112856751-112947722","chr12:112418947-112509918","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9644","2020-09-08T16:21:03+00:00"
"PTPRQ","HGNC:9679","chr12:80838015-81074052","chr12:80444235-80680273","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9679","2016-08-22T17:51:44+00:00"
"PTS","HGNC:9689","chr11:112097151-112104696","chr11:112226428-112233973","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9689","2016-08-22T17:51:44+00:00"
"PUF60","HGNC:17042","chr8:144898514-144911485","chr8:143816344-143829315","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17042","2024-01-09T17:24:43+00:00"
"PURA","HGNC:9701","chr5:139493694-139505204","chr5:140114109-140125619","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9701","2025-03-26T16:52:08+00:00"
"PXDN","HGNC:14966","chr2:1635659-1748287","chr2:1631887-1744901","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14966","2016-08-22T17:51:45+00:00"
"PYCR1","HGNC:9721","chr17:79890267-79895176","chr17:81932391-81937300","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9721","2016-08-22T17:51:46+00:00"
"QDPR","HGNC:9752","chr4:17488018-17513713","chr4:17486395-17512090","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9752","2016-08-22T17:51:46+00:00"
"QRICH1","HGNC:24713","chr3:49067140-49131806","chr3:49029707-49094373","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:24713","2023-11-15T14:45:30+00:00"
"RAB27A","HGNC:9766","chr15:55495164-55582011","chr15:55202966-55289813","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9766","2016-08-22T17:51:47+00:00"
"RAB28","HGNC:9768","chr4:13369348-13485964","chr4:13367724-13484340","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9768","2016-08-22T17:51:48+00:00"
"RAB39B","HGNC:16499","chrX:154487520-154493776","chrX:155258235-155264491","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16499","2020-05-29T05:20:46+00:00"
"RAB3GAP1","HGNC:17063","chr2:135809862-135928280","chr2:135052292-135176396","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17063","2016-08-22T17:51:48+00:00"
"RAB3GAP2","HGNC:17168","chr1:220321635-220445795","chr1:220148293-220272453","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17168","2016-08-22T17:51:49+00:00"
"RABL2A","HGNC:9799","chr2:114384843-114400969","chr2:113627266-113643392","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9799","2021-02-02T20:43:12+00:00"
"RAD21","HGNC:9811","chr8:117858173-117887015","chr8:116845934-116874776","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9811","2022-03-08T17:34:37+00:00"
"RAD50","HGNC:9816","chr5:131892669-131982041","chr5:132556977-132646349","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9816","2025-03-12T16:43:46+00:00"
"RAD51B","HGNC:9822","chr14:68286496-69149813","chr14:67819779-68683096","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9822","2025-06-19T21:07:58+00:00"
"RAD51C","HGNC:9820","chr17:56769934-56812972","chr17:58692573-58735611","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9820","2020-07-08T16:34:36+00:00"
"RAD51D","HGNC:9823","chr17:33419240-33446879","chr17:35092221-35119860","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9823","2024-01-09T17:38:35+00:00"
"RAF1","HGNC:9829","chr3:12625100-12705616","chr3:12583601-12664117","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9829","2018-09-13T18:34:18+00:00"
"RAG1","HGNC:9831","chr11:36531903-36601312","chr11:36510353-36579762","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9831","2016-08-22T17:51:50+00:00"
"RAG2","HGNC:9832","chr11:36613493-36619786","chr11:36590996-36598236","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9832","2016-08-22T17:51:50+00:00"
"RAI1","HGNC:9834","chr17:17584772-17714767","chr17:17681458-17811453","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9834","2020-10-13T16:11:47+00:00"
"RALGAPB","HGNC:29221","chr20:37101486-37207501","chr20:38472843-38578858","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29221","2019-02-27T17:45:04+00:00"
"RARS2","HGNC:21406","chr6:88223656-88299705","chr6:87513938-87589987","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:21406","2015-04-09T03:17:36+00:00"
"RASA1","HGNC:9871","chr5:86563700-86687733","chr5:87267883-87391916","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9871","2020-04-22T16:05:15+00:00"
"RAX","HGNC:18662","chr18:56934270-56940686","chr18:59267038-59273454","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18662","2016-08-22T17:51:51+00:00"
"RB1","HGNC:9884","chr13:48877887-49056026","chr13:48303751-48481890","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9884","2021-03-09T17:19:02+00:00"
"RB1CC1","HGNC:15574","chr8:53535018-53626995","chr8:52622458-52714435","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:15574","2018-07-25T18:39:03+00:00"
"RBBP8","HGNC:9891","chr18:20513291-20606449","chr18:22914139-23026486","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9891","2016-08-22T17:51:52+00:00"
"RBM20","HGNC:27424","chr10:112404094-112599226","chr10:110643245-110839468","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:27424","2026-03-26T19:55:08+00:00"
"RBP3","HGNC:9921","chr10:48381481-48390999","chr10:47348363-47357881","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9921","2016-08-22T17:51:52+00:00"
"RCAN1","HGNC:3040","chr21:35888740-35987412","chr21:34516442-34615113","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3040","2012-04-27T03:38:04+00:00"
"RDX","HGNC:9944","chr11:110045647-110167339","chr11:110174922-110296614","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9944","2016-08-22T17:51:54+00:00"
"RECQL","HGNC:9948","chr12:21621844-21654569","chr12:21468910-21501635","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9948","2024-09-11T16:24:46+00:00"
"REEP6","HGNC:30078","chr19:1491180-1497926","chr19:1491181-1497927","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30078","2025-08-04T20:51:39+00:00"
"RELN","HGNC:9957","chr7:103112236-103630105","chr7:103471789-103989658","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9957","2023-12-14T22:09:00+00:00"
"RERE","HGNC:9965","chr1:8412464-8877699","chr1:8352404-8817640","Little Evidence for Haploinsufficiency","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9965","2026-04-14T16:47:19+00:00"
"RET","HGNC:9967","chr10:43572517-43625799","chr10:43077069-43130351","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9967","2020-08-26T16:40:35+00:00"
"RETREG1","HGNC:25964","chr5:16473162-16617106","chr5:16473053-16616997","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25964","2016-08-22T17:48:26+00:00"
"RFX3","HGNC:9984","chr9:3218297-3526001","chr9:3218297-3526001","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:9984","2026-03-25T16:28:11+00:00"
"RFX6","HGNC:21478","chr6:117198405-117253324","chr6:116877242-116932161","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:21478","2015-09-18T19:56:16+00:00"
